Date,Population_Data,Regression_Data,LSTM_Data
2054-01-01,,5372.372136362828,3189.178
2054-02-01,,,3189.1785
2054-03-01,,,3189.1794
2054-04-01,,,3189.18
2054-05-01,,,3189.1804
2054-06-01,,,3189.1814
2054-07-01,,,3189.1816
2054-08-01,,,3189.1821
2054-09-01,,,3189.1829
2054-10-01,,,3189.1833
2054-11-01,,,3189.184
2054-12-01,,,3189.1846
2055-01-01,,5502.363308890723,3189.185
2055-02-01,,,3189.1855
2055-03-01,,,3189.1858
2055-04-01,,,3189.1863
2055-05-01,,,3189.1868
2055-06-01,,,3189.1873
2055-07-01,,,3189.1877
2055-08-01,,,3189.1882
2055-09-01,,,3189.1882
2055-10-01,,,3189.1885
2055-11-01,,,3189.189
2055-12-01,,,3189.1892
2056-01-01,,5633.952784347814,3189.1895
2056-02-01,,,3189.1897
2056-03-01,,,3189.19
2056-04-01,,,3189.1904
2056-05-01,,,3189.191
2056-06-01,,,3189.191
2056-07-01,,,3189.1914
2056-08-01,,,3189.1917
2056-09-01,,,3189.1917
2056-10-01,,,3189.192
2056-11-01,,,3189.1921
2056-12-01,,,3189.1929
2057-01-01,,5767.14056273317,3189.1929
2057-02-01,,,3189.193
2057-03-01,,,3189.1934
2057-04-01,,,3189.1936
2057-05-01,,,3189.1936
2057-06-01,,,3189.1936
2057-07-01,,,3189.194
2057-08-01,,,3189.194
2057-09-01,,,3189.1943
2057-10-01,,,3189.194
2057-11-01,,,3189.1943
2057-12-01,,,3189.1943
2058-01-01,,5901.926644047722,3189.1946
2058-02-01,,,3189.1946
2058-03-01,,,3189.1948
2058-04-01,,,3189.195
2058-05-01,,,3189.195
2058-06-01,,,3189.195
2058-07-01,,,3189.1953
2058-08-01,,,3189.1956
2058-09-01,,,3189.1956
2058-10-01,,,3189.1956
2058-11-01,,,3189.1958
2058-12-01,,,3189.1958
2059-01-01,,6038.31102829054,3189.1958
2059-02-01,,,3189.1958
2059-03-01,,,3189.1958
2059-04-01,,,3189.1958
2059-05-01,,,3189.1958
2059-06-01,,,3189.1958
2059-07-01,,,3189.1958
2059-08-01,,,3189.1958
2059-09-01,,,3189.1958
2059-10-01,,,3189.1958
2059-11-01,,,3189.1958
2059-12-01,,,3189.1958
2060-01-01,,6176.293715463486,3189.1958
2060-02-01,,,3189.1958
2060-03-01,,,3189.1958
2060-04-01,,,3189.1958
2060-05-01,,,3189.1958
2060-06-01,,,3189.1958
2060-07-01,,,3189.1958
2060-08-01,,,3189.1958
2060-09-01,,,3189.1958
2060-10-01,,,3189.1958
2060-11-01,,,3189.1958
2060-12-01,,,3189.1958
2061-01-01,,6315.874705563765,3189.1958
2061-02-01,,,3189.1958
2061-03-01,,,3189.1958
2061-04-01,,,3189.1958
2061-05-01,,,3189.1958
2061-06-01,,,3189.1958
2061-07-01,,,3189.1958
2061-08-01,,,3189.1958
2061-09-01,,,3189.1958
2061-10-01,,,3189.1958
2061-11-01,,,3189.1958
2061-12-01,,,3189.1958
2062-01-01,,6457.053998592775,3189.1958
2062-02-01,,,3189.1958
2062-03-01,,,3189.1958
2062-04-01,,,3189.1958
2062-05-01,,,3189.1958
2062-06-01,,,3189.1958
2062-07-01,,,3189.1958
2062-08-01,,,3189.1958
2062-09-01,,,3189.1958
2062-10-01,,,3189.1958
2062-11-01,,,3189.1958
2062-12-01,,,3189.1958
2063-01-01,,6599.831594551913,3189.1958
2063-02-01,,,3189.1958
2063-03-01,,,3189.1958
2063-04-01,,,3189.1958
2063-05-01,,,3189.1958
2063-06-01,,,3189.1958
2063-07-01,,,3189.1958
2063-08-01,,,3189.1958
2063-09-01,,,3189.1958
2063-10-01,,,3189.1958
2063-11-01,,,3189.1958
2063-12-01,,,3189.1958
2064-01-01,,6744.207493438851,3189.1958
2064-02-01,,,3189.1958
2064-03-01,,,3189.1958
2064-04-01,,,3189.1958
2064-05-01,,,3189.1958
2064-06-01,,,3189.1958
2064-07-01,,,3189.1958
2064-08-01,,,3189.1958
2064-09-01,,,3189.1958
2064-10-01,,,3189.1958
2064-11-01,,,3189.1958
2064-12-01,,,3189.1958
2065-01-01,,6890.181695255451,3189.1958
2065-02-01,,,3189.1958
2065-03-01,,,3189.1958
2065-04-01,,,3189.1958
2065-05-01,,,3189.1958
2065-06-01,,,3189.1958
2065-07-01,,,3189.1958
2065-08-01,,,3189.1958
2065-09-01,,,3189.1958
2065-10-01,,,3189.1958
2065-11-01,,,3189.1958
2065-12-01,,,3189.1958
2066-01-01,,7037.75419999985,3189.1958
2066-02-01,,,3189.1958
2066-03-01,,,3189.1958
2066-04-01,,,3189.1958
2066-05-01,,,3189.1958
2066-06-01,,,3189.1958
2066-07-01,,,3189.1958
2066-08-01,,,3189.1958
2066-09-01,,,3189.1958
2066-10-01,,,3189.1958
2066-11-01,,,3189.1958
2066-12-01,,,3189.1958
2067-01-01,,7186.925007674377,3189.1958
2067-02-01,,,3189.1958
2067-03-01,,,3189.1958
2067-04-01,,,3189.1958
2067-05-01,,,3189.1958
2067-06-01,,,3189.1958
2067-07-01,,,3189.1958
2067-08-01,,,3189.1958
2067-09-01,,,3189.1958
2067-10-01,,,3189.1958
2067-11-01,,,3189.1958
2067-12-01,,,3189.1958
2068-01-01,,7337.694118276704,3189.1958
2068-02-01,,,3189.1958
2068-03-01,,,3189.1958
2068-04-01,,,3189.1958
2068-05-01,,,3189.1958
2068-06-01,,,3189.1958
2068-07-01,,,3189.1958
2068-08-01,,,3189.1958
2068-09-01,,,3189.1958
2068-10-01,,,3189.1958
2068-11-01,,,3189.1958
2068-12-01,,,3189.1958
2069-01-01,,7490.061531808227,3189.1958
2069-02-01,,,3189.1958
2069-03-01,,,3189.1958
2069-04-01,,,3189.1958
2069-05-01,,,3189.1958
2069-06-01,,,3189.1958
2069-07-01,,,3189.1958
2069-08-01,,,3189.1958
2069-09-01,,,3189.1958
2069-10-01,,,3189.1958
2069-11-01,,,3189.1958
2069-12-01,,,3189.1958
2070-01-01,,7644.027248268016,3189.1958
2070-02-01,,,3189.1958
2070-03-01,,,3189.1958
2070-04-01,,,3189.1958
2070-05-01,,,3189.1958
2070-06-01,,,3189.1958
2070-07-01,,,3189.1958
2070-08-01,,,3189.1958
2070-09-01,,,3189.1958
2070-10-01,,,3189.1958
2070-11-01,,,3189.1958
2070-12-01,,,3189.1958
2071-01-01,,7799.591267657932,3189.1958
2071-02-01,,,3189.1958
2071-03-01,,,3189.1958
2071-04-01,,,3189.1958
2071-05-01,,,3189.1958
2071-06-01,,,3189.1958
2071-07-01,,,3189.1958
2071-08-01,,,3189.1958
2071-09-01,,,3189.1958
2071-10-01,,,3189.1958
2071-11-01,,,3189.1958
2071-12-01,,,3189.1958
2072-01-01,,7956.753589975182,3189.1958
2072-02-01,,,3189.1958
2072-03-01,,,3189.1958
2072-04-01,,,3189.1958
2072-05-01,,,3189.1958
2072-06-01,,,3189.1958
2072-07-01,,,3189.1958
2072-08-01,,,3189.1958
2072-09-01,,,3189.1958
2072-10-01,,,3189.1958
2072-11-01,,,3189.1958
2072-12-01,,,3189.1958
2073-01-01,,8115.51421522256,3189.1958
2073-02-01,,,3189.1958
2073-03-01,,,3189.1958
2073-04-01,,,3189.1958
2073-05-01,,,3189.1958
2073-06-01,,,3189.1958
2073-07-01,,,3189.1958
2073-08-01,,,3189.1958
2073-09-01,,,3189.1958
2073-10-01,,,3189.1958
2073-11-01,,,3189.1958
2073-12-01,,,3189.1958
2074-01-01,,8275.873143397272,3189.1958
2074-02-01,,,3189.1958
2074-03-01,,,3189.1958
2074-04-01,,,3189.1958
2074-05-01,,,3189.1958
2074-06-01,,,3189.1958
2074-07-01,,,3189.1958
2074-08-01,,,3189.1958
2074-09-01,,,3189.1958
2074-10-01,,,3189.1958
2074-11-01,,,3189.1958
2074-12-01,,,3189.1958
2075-01-01,,8437.83037450118,3189.1958
2075-02-01,,,3189.1958
2075-03-01,,,3189.1958
2075-04-01,,,3189.1958
2075-05-01,,,3189.1958
2075-06-01,,,3189.1958
2075-07-01,,,3189.1958
2075-08-01,,,3189.1958
2075-09-01,,,3189.1958
2075-10-01,,,3189.1958
2075-11-01,,,3189.1958
2075-12-01,,,3189.1958
2076-01-01,,8601.385908535216,3189.1958
2076-02-01,,,3189.1958
2076-03-01,,,3189.1958
2076-04-01,,,3189.1958
2076-05-01,,,3189.1958
2076-06-01,,,3189.1958
2076-07-01,,,3189.1958
2076-08-01,,,3189.1958
2076-09-01,,,3189.1958
2076-10-01,,,3189.1958
2076-11-01,,,3189.1958
2076-12-01,,,3189.1958
2077-01-01,,8766.539745496586,3189.1958
2077-02-01,,,3189.1958
2077-03-01,,,3189.1958
2077-04-01,,,3189.1958
2077-05-01,,,3189.1958
2077-06-01,,,3189.1958
2077-07-01,,,3189.1958
2077-08-01,,,3189.1958
2077-09-01,,,3189.1958
2077-10-01,,,3189.1958
2077-11-01,,,3189.1958
2077-12-01,,,3189.1958
2078-01-01,,8933.291885387618,3189.1958
2078-02-01,,,3189.1958
2078-03-01,,,3189.1958
2078-04-01,,,3189.1958
2078-05-01,,,3189.1958
2078-06-01,,,3189.1958
2078-07-01,,,3189.1958
2078-08-01,,,3189.1958
2078-09-01,,,3189.1958
2078-10-01,,,3189.1958
2078-11-01,,,3189.1958
2078-12-01,,,3189.1958
2079-01-01,,9101.642328206915,3189.1958
2079-02-01,,,3189.1958
2079-03-01,,,3189.1958
2079-04-01,,,3189.1958
2079-05-01,,,3189.1958
2079-06-01,,,3189.1958
2079-07-01,,,3189.1958
2079-08-01,,,3189.1958
2079-09-01,,,3189.1958
2079-10-01,,,3189.1958
2079-11-01,,,3189.1958
2079-12-01,,,3189.1958
2080-01-01,,9271.591073955877,3189.1958
2080-02-01,,,3189.1958
2080-03-01,,,3189.1958
2080-04-01,,,3189.1958
2080-05-01,,,3189.1958
2080-06-01,,,3189.1958
2080-07-01,,,3189.1958
2080-08-01,,,3189.1958
2080-09-01,,,3189.1958
2080-10-01,,,3189.1958
2080-11-01,,,3189.1958
2080-12-01,,,3189.1958
2081-01-01,,9443.138122632634,3189.1958
2081-02-01,,,3189.1958
2081-03-01,,,3189.1958
2081-04-01,,,3189.1958
2081-05-01,,,3189.1958
2081-06-01,,,3189.1958
2081-07-01,,,3189.1958
2081-08-01,,,3189.1958
2081-09-01,,,3189.1958
2081-10-01,,,3189.1958
2081-11-01,,,3189.1958
2081-12-01,,,3189.1958
2082-01-01,,9616.283474239057,3189.1958
2082-02-01,,,3189.1958
2082-03-01,,,3189.1958
2082-04-01,,,3189.1958
2082-05-01,,,3189.1958
2082-06-01,,,3189.1958
2082-07-01,,,3189.1958
2082-08-01,,,3189.1958
2082-09-01,,,3189.1958
2082-10-01,,,3189.1958
2082-11-01,,,3189.1958
2082-12-01,,,3189.1958
2083-01-01,,9791.02712877374,3189.1958
2083-02-01,,,3189.1958
2083-03-01,,,3189.1958
2083-04-01,,,3189.1958
2083-05-01,,,3189.1958
2083-06-01,,,3189.1958
2083-07-01,,,3189.1958
2083-08-01,,,3189.1958
2083-09-01,,,3189.1958
2083-10-01,,,3189.1958
2083-11-01,,,3189.1958
2083-12-01,,,3189.1958
2084-01-01,,9967.36908623809,3189.1958
2084-02-01,,,3189.1958
2084-03-01,,,3189.1958
2084-04-01,,,3189.1958
2084-05-01,,,3189.1958
2084-06-01,,,3189.1958
2084-07-01,,,3189.1958
2084-08-01,,,3189.1958
2084-09-01,,,3189.1958
2084-10-01,,,3189.1958
2084-11-01,,,3189.1958
2084-12-01,,,3189.1958
2085-01-01,,10145.309346629772,3189.1958
2085-02-01,,,3189.1958
2085-03-01,,,3189.1958
2085-04-01,,,3189.1958
2085-05-01,,,3189.1958
2085-06-01,,,3189.1958
2085-07-01,,,3189.1958
2085-08-01,,,3189.1958
2085-09-01,,,3189.1958
2085-10-01,,,3189.1958
2085-11-01,,,3189.1958
2085-12-01,,,3189.1958
2086-01-01,,10324.847909951584,3189.1958
2086-02-01,,,3189.1958
2086-03-01,,,3189.1958
2086-04-01,,,3189.1958
2086-05-01,,,3189.1958
2086-06-01,,,3189.1958
2086-07-01,,,3189.1958
2086-08-01,,,3189.1958
2086-09-01,,,3189.1958
2086-10-01,,,3189.1958
2086-11-01,,,3189.1958
2086-12-01,,,3189.1958
2087-01-01,,10505.984776201658,3189.1958
2087-02-01,,,3189.1958
2087-03-01,,,3189.1958
2087-04-01,,,3189.1958
2087-05-01,,,3189.1958
2087-06-01,,,3189.1958
2087-07-01,,,3189.1958
2087-08-01,,,3189.1958
2087-09-01,,,3189.1958
2087-10-01,,,3189.1958
2087-11-01,,,3189.1958
2087-12-01,,,3189.1958
2088-01-01,,10688.71994538093,3189.1958
2088-02-01,,,3189.1958
2088-03-01,,,3189.1958
2088-04-01,,,3189.1958
2088-05-01,,,3189.1958
2088-06-01,,,3189.1958
2088-07-01,,,3189.1958
2088-08-01,,,3189.1958
2088-09-01,,,3189.1958
2088-10-01,,,3189.1958
2088-11-01,,,3189.1958
2088-12-01,,,3189.1958
2089-01-01,,10873.053417488469,3189.1958
2089-02-01,,,3189.1958
2089-03-01,,,3189.1958
2089-04-01,,,3189.1958
2089-05-01,,,3189.1958
2089-06-01,,,3189.1958
2089-07-01,,,3189.1958
2089-08-01,,,3189.1958
2089-09-01,,,3189.1958
2089-10-01,,,3189.1958
2089-11-01,,,3189.1958
2089-12-01,,,3189.1958
2090-01-01,,11058.98519252427,3189.1958
2090-02-01,,,3189.1958
2090-03-01,,,3189.1958
2090-04-01,,,3189.1958
2090-05-01,,,3189.1958
2090-06-01,,,3189.1958
2090-07-01,,,3189.1958
2090-08-01,,,3189.1958
2090-09-01,,,3189.1958
2090-10-01,,,3189.1958
2090-11-01,,,3189.1958
2090-12-01,,,3189.1958
2091-01-01,,11246.5152704902,3189.1958
2091-02-01,,,3189.1958
2091-03-01,,,3189.1958
2091-04-01,,,3189.1958
2091-05-01,,,3189.1958
2091-06-01,,,3189.1958
2091-07-01,,,3189.1958
2091-08-01,,,3189.1958
2091-09-01,,,3189.1958
2091-10-01,,,3189.1958
2091-11-01,,,3189.1958
2091-12-01,,,3189.1958
2092-01-01,,11435.643651384396,3189.1958
2092-02-01,,,3189.1958
2092-03-01,,,3189.1958
2092-04-01,,,3189.1958
2092-05-01,,,3189.1958
2092-06-01,,,3189.1958
2092-07-01,,,3189.1958
2092-08-01,,,3189.1958
2092-09-01,,,3189.1958
2092-10-01,,,3189.1958
2092-11-01,,,3189.1958
2092-12-01,,,3189.1958
2093-01-01,,11626.370335207786,3189.1958
2093-02-01,,,3189.1958
2093-03-01,,,3189.1958
2093-04-01,,,3189.1958
2093-05-01,,,3189.1958
2093-06-01,,,3189.1958
2093-07-01,,,3189.1958
2093-08-01,,,3189.1958
2093-09-01,,,3189.1958
2093-10-01,,,3189.1958
2093-11-01,,,3189.1958
2093-12-01,,,3189.1958
2094-01-01,,11818.695321958978,3189.1958
2094-02-01,,,3189.1958
2094-03-01,,,3189.1958
2094-04-01,,,3189.1958
2094-05-01,,,3189.1958
2094-06-01,,,3189.1958
2094-07-01,,,3189.1958
2094-08-01,,,3189.1958
2094-09-01,,,3189.1958
2094-10-01,,,3189.1958
2094-11-01,,,3189.1958
2094-12-01,,,3189.1958
2095-01-01,,12012.618611640297,3189.1958
2095-02-01,,,3189.1958
2095-03-01,,,3189.1958
2095-04-01,,,3189.1958
2095-05-01,,,3189.1958
2095-06-01,,,3189.1958
2095-07-01,,,3189.1958
2095-08-01,,,3189.1958
2095-09-01,,,3189.1958
2095-10-01,,,3189.1958
2095-11-01,,,3189.1958
2095-12-01,,,3189.1958
2096-01-01,,12208.140204249416,3189.1958
2096-02-01,,,3189.1958
2096-03-01,,,3189.1958
2096-04-01,,,3189.1958
2096-05-01,,,3189.1958
2096-06-01,,,3189.1958
2096-07-01,,,3189.1958
2096-08-01,,,3189.1958
2096-09-01,,,3189.1958
2096-10-01,,,3189.1958
2096-11-01,,,3189.1958
2096-12-01,,,3189.1958
2097-01-01,,12405.260099788196,3189.1958
2097-02-01,,,3189.1958
2097-03-01,,,3189.1958
2097-04-01,,,3189.1958
2097-05-01,,,3189.1958
2097-06-01,,,3189.1958
2097-07-01,,,3189.1958
2097-08-01,,,3189.1958
2097-09-01,,,3189.1958
2097-10-01,,,3189.1958
2097-11-01,,,3189.1958
2097-12-01,,,3189.1958
2098-01-01,,12603.978298254777,3189.1958
2098-02-01,,,3189.1958
2098-03-01,,,3189.1958
2098-04-01,,,3189.1958
2098-05-01,,,3189.1958
2098-06-01,,,3189.1958
2098-07-01,,,3189.1958
2098-08-01,,,3189.1958
2098-09-01,,,3189.1958
2098-10-01,,,3189.1958
2098-11-01,,,3189.1958
2098-12-01,,,3189.1958
2099-01-01,,12804.294799651483,3189.1958
2099-02-01,,,3189.1958
2099-03-01,,,3189.1958
2099-04-01,,,3189.1958
2099-05-01,,,3189.1958
2099-06-01,,,3189.1958
2099-07-01,,,3189.1958
2099-08-01,,,3189.1958
2099-09-01,,,3189.1958
2099-10-01,,,3189.1958
2099-11-01,,,3189.1958
2099-12-01,,,3189.1958
2100-01-01,,13006.209603975993,3189.1958
2100-02-01,,,3189.1958
2100-03-01,,,3189.1958
2100-04-01,,,3189.1958
2100-05-01,,,3189.1958
2100-06-01,,,3189.1958
2100-07-01,,,3189.1958
2100-08-01,,,3189.1958
2100-09-01,,,3189.1958
2100-10-01,,,3189.1958
2100-11-01,,,3189.1958
2100-12-01,,,3189.1958
2101-01-01,,13209.722711229697,3189.1958
2101-02-01,,,3189.1958
2101-03-01,,,3189.1958
2101-04-01,,,3189.1958
2101-05-01,,,3189.1958
2101-06-01,,,3189.1958
2101-07-01,,,3189.1958
2101-08-01,,,3189.1958
2101-09-01,,,3189.1958
2101-10-01,,,3189.1958
2101-11-01,,,3189.1958
2101-12-01,,,3189.1958
2102-01-01,,13414.834121411666,3189.1958
2102-02-01,,,3189.1958
2102-03-01,,,3189.1958
2102-04-01,,,3189.1958
2102-05-01,,,3189.1958
2102-06-01,,,3189.1958
2102-07-01,,,3189.1958
2102-08-01,,,3189.1958
2102-09-01,,,3189.1958
2102-10-01,,,3189.1958
2102-11-01,,,3189.1958
2102-12-01,,,3189.1958
2103-01-01,,13621.543834522832,3189.1958
2103-02-01,,,3189.1958
2103-03-01,,,3189.1958
2103-04-01,,,3189.1958
2103-05-01,,,3189.1958
2103-06-01,,,3189.1958
2103-07-01,,,3189.1958
2103-08-01,,,3189.1958
2103-09-01,,,3189.1958
2103-10-01,,,3189.1958
2103-11-01,,,3189.1958
2103-12-01,,,3189.1958
2104-01-01,,13829.851850563196,3189.1958
2104-02-01,,,3189.1958
2104-03-01,,,3189.1958
2104-04-01,,,3189.1958
2104-05-01,,,3189.1958
2104-06-01,,,3189.1958
2104-07-01,,,3189.1958
2104-08-01,,,3189.1958
2104-09-01,,,3189.1958
2104-10-01,,,3189.1958
2104-11-01,,,3189.1958
2104-12-01,,,3189.1958
2105-01-01,,14039.758169531822,3189.1958
2105-02-01,,,3189.1958
2105-03-01,,,3189.1958
2105-04-01,,,3189.1958
2105-05-01,,,3189.1958
2105-06-01,,,3189.1958
2105-07-01,,,3189.1958
2105-08-01,,,3189.1958
2105-09-01,,,3189.1958
2105-10-01,,,3189.1958
2105-11-01,,,3189.1958
2105-12-01,,,3189.1958
2106-01-01,,14251.262791429646,3189.1958
2106-02-01,,,3189.1958
2106-03-01,,,3189.1958
2106-04-01,,,3189.1958
2106-05-01,,,3189.1958
2106-06-01,,,3189.1958
2106-07-01,,,3189.1958
2106-08-01,,,3189.1958
2106-09-01,,,3189.1958
2106-10-01,,,3189.1958
2106-11-01,,,3189.1958
2106-12-01,,,3189.1958
2107-01-01,,14464.365716255736,3189.1958
2107-02-01,,,3189.1958
2107-03-01,,,3189.1958
2107-04-01,,,3189.1958
2107-05-01,,,3189.1958
2107-06-01,,,3189.1958
2107-07-01,,,3189.1958
2107-08-01,,,3189.1958
2107-09-01,,,3189.1958
2107-10-01,,,3189.1958
2107-11-01,,,3189.1958
2107-12-01,,,3189.1958
2108-01-01,,14679.066944011953,3189.1958
2108-02-01,,,3189.1958
2108-03-01,,,3189.1958
2108-04-01,,,3189.1958
2108-05-01,,,3189.1958
2108-06-01,,,3189.1958
2108-07-01,,,3189.1958
2108-08-01,,,3189.1958
2108-09-01,,,3189.1958
2108-10-01,,,3189.1958
2108-11-01,,,3189.1958
2108-12-01,,,3189.1958
2109-01-01,,14895.366474695504,3189.1958
2109-02-01,,,3189.1958
2109-03-01,,,3189.1958
2109-04-01,,,3189.1958
2109-05-01,,,3189.1958
2109-06-01,,,3189.1958
2109-07-01,,,3189.1958
2109-08-01,,,3189.1958
2109-09-01,,,3189.1958
2109-10-01,,,3189.1958
2109-11-01,,,3189.1958
2109-12-01,,,3189.1958
2110-01-01,,15113.264308308717,3189.1958
2110-02-01,,,3189.1958
2110-03-01,,,3189.1958
2110-04-01,,,3189.1958
2110-05-01,,,3189.1958
2110-06-01,,,3189.1958
2110-07-01,,,3189.1958
2110-08-01,,,3189.1958
2110-09-01,,,3189.1958
2110-10-01,,,3189.1958
2110-11-01,,,3189.1958
2110-12-01,,,3189.1958
2111-01-01,,15332.760444850195,3189.1958
2111-02-01,,,3189.1958
2111-03-01,,,3189.1958
2111-04-01,,,3189.1958
2111-05-01,,,3189.1958
2111-06-01,,,3189.1958
2111-07-01,,,3189.1958
2111-08-01,,,3189.1958
2111-09-01,,,3189.1958
2111-10-01,,,3189.1958
2111-11-01,,,3189.1958
2111-12-01,,,3189.1958
2112-01-01,,15553.854884321336,3189.1958
2112-02-01,,,3189.1958
2112-03-01,,,3189.1958
2112-04-01,,,3189.1958
2112-05-01,,,3189.1958
2112-06-01,,,3189.1958
2112-07-01,,,3189.1958
2112-08-01,,,3189.1958
2112-09-01,,,3189.1958
2112-10-01,,,3189.1958
2112-11-01,,,3189.1958
2112-12-01,,,3189.1958
2113-01-01,,15776.547626720276,3189.1958
2113-02-01,,,3189.1958
2113-03-01,,,3189.1958
2113-04-01,,,3189.1958
2113-05-01,,,3189.1958
2113-06-01,,,3189.1958
2113-07-01,,,3189.1958
2113-08-01,,,3189.1958
2113-09-01,,,3189.1958
2113-10-01,,,3189.1958
2113-11-01,,,3189.1958
2113-12-01,,,3189.1958
2114-01-01,,16000.838672048878,3189.1958
2114-02-01,,,3189.1958
2114-03-01,,,3189.1958
2114-04-01,,,3189.1958
2114-05-01,,,3189.1958
2114-06-01,,,3189.1958
2114-07-01,,,3189.1958
2114-08-01,,,3189.1958
2114-09-01,,,3189.1958
2114-10-01,,,3189.1958
2114-11-01,,,3189.1958
2114-12-01,,,3189.1958
2115-01-01,,16226.728020305743,3189.1958
2115-02-01,,,3189.1958
2115-03-01,,,3189.1958
2115-04-01,,,3189.1958
2115-05-01,,,3189.1958
2115-06-01,,,3189.1958
2115-07-01,,,3189.1958
2115-08-01,,,3189.1958
2115-09-01,,,3189.1958
2115-10-01,,,3189.1958
2115-11-01,,,3189.1958
2115-12-01,,,3189.1958
2116-01-01,,16454.215671491344,3189.1958
2116-02-01,,,3189.1958
2116-03-01,,,3189.1958
2116-04-01,,,3189.1958
2116-05-01,,,3189.1958
2116-06-01,,,3189.1958
2116-07-01,,,3189.1958
2116-08-01,,,3189.1958
2116-09-01,,,3189.1958
2116-10-01,,,3189.1958
2116-11-01,,,3189.1958
2116-12-01,,,3189.1958
2117-01-01,,16683.30162560614,3189.1958
2117-02-01,,,3189.1958
2117-03-01,,,3189.1958
2117-04-01,,,3189.1958
2117-05-01,,,3189.1958
2117-06-01,,,3189.1958
2117-07-01,,,3189.1958
2117-08-01,,,3189.1958
2117-09-01,,,3189.1958
2117-10-01,,,3189.1958
2117-11-01,,,3189.1958
2117-12-01,,,3189.1958
2118-01-01,,16913.985882649198,3189.1958
2118-02-01,,,3189.1958
2118-03-01,,,3189.1958
2118-04-01,,,3189.1958
2118-05-01,,,3189.1958
2118-06-01,,,3189.1958
2118-07-01,,,3189.1958
2118-08-01,,,3189.1958
2118-09-01,,,3189.1958
2118-10-01,,,3189.1958
2118-11-01,,,3189.1958
2118-12-01,,,3189.1958
2119-01-01,,17146.268442622386,3189.1958
2119-02-01,,,3189.1958
2119-03-01,,,3189.1958
2119-04-01,,,3189.1958
2119-05-01,,,3189.1958
2119-06-01,,,3189.1958
2119-07-01,,,3189.1958
2119-08-01,,,3189.1958
2119-09-01,,,3189.1958
2119-10-01,,,3189.1958
2119-11-01,,,3189.1958
2119-12-01,,,3189.1958
2120-01-01,,17380.149305522908,3189.1958
2120-02-01,,,3189.1958
2120-03-01,,,3189.1958
2120-04-01,,,3189.1958
2120-05-01,,,3189.1958
2120-06-01,,,3189.1958
2120-07-01,,,3189.1958
2120-08-01,,,3189.1958
2120-09-01,,,3189.1958
2120-10-01,,,3189.1958
2120-11-01,,,3189.1958
2120-12-01,,,3189.1958
2121-01-01,,17615.628471353557,3189.1958
2121-02-01,,,3189.1958
2121-03-01,,,3189.1958
2121-04-01,,,3189.1958
2121-05-01,,,3189.1958
2121-06-01,,,3189.1958
2121-07-01,,,3189.1958
2121-08-01,,,3189.1958
2121-09-01,,,3189.1958
2121-10-01,,,3189.1958
2121-11-01,,,3189.1958
2121-12-01,,,3189.1958
2122-01-01,,17852.70594011154,3189.1958
2122-02-01,,,3189.1958
2122-03-01,,,3189.1958
2122-04-01,,,3189.1958
2122-05-01,,,3189.1958
2122-06-01,,,3189.1958
2122-07-01,,,3189.1958
2122-08-01,,,3189.1958
2122-09-01,,,3189.1958
2122-10-01,,,3189.1958
2122-11-01,,,3189.1958
2122-12-01,,,3189.1958
2123-01-01,,18091.38171179965,3189.1958
2123-02-01,,,3189.1958
2123-03-01,,,3189.1958
2123-04-01,,,3189.1958
2123-05-01,,,3189.1958
2123-06-01,,,3189.1958
2123-07-01,,,3189.1958
2123-08-01,,,3189.1958
2123-09-01,,,3189.1958
2123-10-01,,,3189.1958
2123-11-01,,,3189.1958
2123-12-01,,,3189.1958
2124-01-01,,18331.655786416028,3189.1958
2124-02-01,,,3189.1958
2124-03-01,,,3189.1958
2124-04-01,,,3189.1958
2124-05-01,,,3189.1958
2124-06-01,,,3189.1958
2124-07-01,,,3189.1958
2124-08-01,,,3189.1958
2124-09-01,,,3189.1958
2124-10-01,,,3189.1958
2124-11-01,,,3189.1958
2124-12-01,,,3189.1958
2125-01-01,,18573.5281639616,3189.1958
2125-02-01,,,3189.1958
2125-03-01,,,3189.1958
2125-04-01,,,3189.1958
2125-05-01,,,3189.1958
2125-06-01,,,3189.1958
2125-07-01,,,3189.1958
2125-08-01,,,3189.1958
2125-09-01,,,3189.1958
2125-10-01,,,3189.1958
2125-11-01,,,3189.1958
2125-12-01,,,3189.1958
2126-01-01,,18816.998844434973,3189.1958
2126-02-01,,,3189.1958
2126-03-01,,,3189.1958
2126-04-01,,,3189.1958
2126-05-01,,,3189.1958
2126-06-01,,,3189.1958
2126-07-01,,,3189.1958
2126-08-01,,,3189.1958
2126-09-01,,,3189.1958
2126-10-01,,,3189.1958
2126-11-01,,,3189.1958
2126-12-01,,,3189.1958
2127-01-01,,19062.067827838477,3189.1958
2127-02-01,,,3189.1958
2127-03-01,,,3189.1958
2127-04-01,,,3189.1958
2127-05-01,,,3189.1958
2127-06-01,,,3189.1958
2127-07-01,,,3189.1958
2127-08-01,,,3189.1958
2127-09-01,,,3189.1958
2127-10-01,,,3189.1958
2127-11-01,,,3189.1958
2127-12-01,,,3189.1958
2128-01-01,,19308.735114169773,3189.1958
2128-02-01,,,3189.1958
2128-03-01,,,3189.1958
2128-04-01,,,3189.1958
2128-05-01,,,3189.1958
2128-06-01,,,3189.1958
2128-07-01,,,3189.1958
2128-08-01,,,3189.1958
2128-09-01,,,3189.1958
